Detuning [mHz],Scattering_Rate/Gamma
82.5,0.0010635524679188486
82.50808080808082,0.0010562661980959478
82.51616161616163,0.0010584102003199803
82.52424242424243,0.001052378322336358
82.53232323232324,0.0010373552779441902
82.54040404040404,0.0010669581314133008
82.54848484848485,0.0010728342715839727
82.55656565656567,0.001058602075305065
82.56464646464647,0.001077069260180721
82.57272727272728,0.0010825740394117362
82.58080808080808,0.0010521266120336044
82.58888888888889,0.0010497382089348288
82.59696969696971,0.0010486992302386883
82.60505050505051,0.0010585520292213531
82.61313131313132,0.0010556725345522778
82.62121212121212,0.001054681372114341
82.62929292929293,0.0010595737892649156
82.63737373737374,0.0010509935806974249
82.64545454545456,0.0012318608171787225
82.65353535353536,0.00015196225316675888
82.66161616161617,5.5012399845191375e-5
82.66969696969697,3.308267592580201e-5
82.67777777777778,1.9131017693772575e-5
82.6858585858586,1.1703868895163552e-5
82.6939393939394,1.136629531152354e-5
82.70202020202021,7.765127116024991e-6
82.71010101010101,6.5272239864446215e-6
82.71818181818182,5.739455632181864e-6
82.72626262626264,3.263619375368555e-6
82.73434343434344,3.8263253415812785e-6
82.74242424242425,2.700933407590882e-6
82.75050505050505,2.138217442160634e-6
82.75858585858586,2.0256962473531394e-6
82.76666666666667,1.6880826668430303e-6
82.77474747474749,7.877731193377236e-7
82.78282828282829,1.9131650533281197e-6
82.7909090909091,1.1253866998478325e-6
82.7989898989899,9.003143125802682e-7
82.80707070707071,1.1253866998478325e-6
82.81515151515153,1.0128655050403376e-6
82.82323232323233,9.003143125802682e-7
82.83131313131314,1.5755414736004864e-6
82.83939393939394,1.0128655050403376e-6
82.84747474747475,4.501595388276149e-7
82.85555555555555,1.0128655050403376e-6
82.86363636363637,9.003143125802682e-7
82.87171717171718,5.626907328526342e-7
82.87979797979798,3.376083463675452e-7
82.88787878787879,1.0128655050403376e-6
82.8959595959596,2.2507715234252564e-7
82.90404040404042,5.626907328526342e-7
82.91212121212122,6.752419253127038e-7
82.92020202020203,5.626907328526342e-7
82.92828282828283,3.376083463675452e-7
82.93636363636364,4.501595388276149e-7
82.94444444444444,4.501595388276149e-7
82.95252525252526,5.626907328526342e-7
82.96060606060607,2.2507715234252564e-7
82.96868686868687,2.2507715234252564e-7
82.97676767676768,4.501595388276149e-7
82.98484848484848,3.376083463675452e-7
82.9929292929293,1.1253595909998105e-7
83.00101010101011,-1.523336008839524e-11
83.00909090909092,1.1253595909998105e-7
83.01717171717172,3.376083463675452e-7
83.02525252525253,-1.523336008839524e-11
83.03333333333333,4.501595388276149e-7
83.04141414141415,1.1253595909998105e-7
83.04949494949496,3.376083463675452e-7
83.05757575757576,1.1253595909998105e-7
83.06565656565657,-1.523336008839524e-11
83.07373737373737,2.2507715234252564e-7
83.08181818181819,-1.523336008839524e-11
83.089898989899,-1.523336008839524e-11
83.0979797979798,1.1253595909998105e-7
83.10606060606061,-1.523336008839524e-11
83.11414141414141,2.2507715234252564e-7
83.12222222222223,2.2507715234252564e-7
83.13030303030304,3.376083463675452e-7
83.13838383838385,1.1253595909998105e-7
83.14646464646465,-1.523336008839524e-11
83.15454545454546,-1.523336008839524e-11
83.16262626262626,1.1253595909998105e-7
83.17070707070708,1.1253595909998105e-7
83.17878787878789,1.1253595909998105e-7
83.18686868686869,1.1253595909998105e-7
83.1949494949495,5.626907328526342e-7
83.2030303030303,1.1253595909998105e-7
83.21111111111112,1.1253595909998105e-7
83.21919191919193,1.1253595909998105e-7
83.22727272727273,1.1253595909998105e-7
83.23535353535354,1.1253595909998105e-7
83.24343434343434,-1.523336008839524e-11
83.25151515151515,1.1253595909998105e-7
83.25959595959597,-1.523336008839524e-11
83.26767676767678,-1.523336008839524e-11
83.27575757575758,1.1253595909998105e-7
83.28383838383839,-1.523336008839524e-11
83.29191919191919,-1.523336008839524e-11
83.30000000000001,-1.523336008839524e-11
