Detuning [MHz],Scattering_Rate/Gamma
-199.99999999999991,5.463609443594073e-9
-190.8167368340125,0.0007572331886003505
-182.37658414946273,0.0003255232485650322
-174.5903703912183,0.0003898662243020969
-167.38262990913685,7.145946776263801e-5
-160.68906655719306,0.0006252391149803566
-154.45456044197795,0.0005708205056808856
-148.63158680020715,0.0006421105379242657
-143.17895090182395,0.0007721197382567407
-138.0607676611733,0.0006053903821051697
-133.2456324576614,0.0007760894848317783
-128.7059426293109,0.0008530033247231279
-124.4173386353786,0.0005317846643596842
-120.35824096700333,0.0010683620764189077
-116.50946419786663,0.001178026325554316
-112.85389358816349,0.0007741046115442597
-109.3762127245532,0.0008872423889328256
-106.0626730401487,0.0010693545130626668
-102.90089788893505,0.001269826715102056
-99.87971527773851,0.0007160470678843372
-96.9890144815793,0.0010748129146033432
-94.21962265607175,0.0009919444548494372
-91.56319826683632,0.001660722698162771
-89.01213872099324,0.0009950458193611852
-86.55950004038944,0.002104217823342731
-84.19892678378146,0.001395369950537614
-81.92459072387388,0.0018816639059796969
-79.73113702895381,0.0019062267129127404
-77.61363689882532,0.0010553363454695657
-75.56754576943767,0.0018315148418247321
-73.58866633679794,0.0018991556018259554
-71.6731157638338,0.0020904477649105703
-69.81729652810994,0.0026121282894316974
-68.01787044712248,0.002016015016628619
-66.27173548405376,0.002393016886676703
-64.57600499258457,0.0025772379386745327
-62.92798910643415,0.0022017247235920885
-61.32517801919122,0.0027208001019233463
-59.765226933911904,0.002852732148253106
-58.245942490869474,0.0026657198681947023
-56.765270506555446,0.0037357836656831066
-55.32128487821609,0.003909211969180054
-53.91217752641472,0.0034935050700253554
-52.53624926379594,0.003983644717462006
-51.19190149177563,0.0038471536652999764
-49.877628638608215,0.004626278457941304
-48.59201126245918,0.00471159699565949
-47.3337097519592,0.003950894308217946
-46.101458564427894,0.004394513487978377
-44.89406094868918,0.00563270225564864
-43.710384105292015,0.005699970851908454
-42.54935474211643,0.005545615940158758
-41.40995498788219,0.005571574361122089
-40.29121863007001,0.004873488223172733
-39.19222764728537,0.0055835766417825505
-38.112109009203266,0.006903269268821553
-37.05003171998195,0.006045245763001357
-36.00520408346948,0.007585445406825636
-34.97687117068913,0.007872104528646501
-33.9643124720109,0.007450629091499953
-32.96683971812656,0.006904106637239725
-31.983794855470606,0.00901929926154208
-31.014548163090026,0.00820649365030317
-30.058496499182414,0.010833318378108588
-29.115061666610845,0.01107866732463297
-28.183688887679992,0.011600626971960154
-27.263845379333066,0.009350618032332114
