# Parameters: s0 = 100, tweezer = 700.0000000000001 nm, Rabi_freq = 0.3376591033000358 Hz, Gamma = 0.04775220833456485 Hz, N_shots = 500, pulse_duration = 1860.8073189119673 s, dt = 0.1879699248120301 s
Detuning [mHz],Scattering_Rate/Gamma
-53.199999999999996,0.16856393468415112
-52.135999999999996,0.17140761615573918
-51.071999999999996,0.1791765365294801
-50.008,0.18423097364140342
-48.944,0.18749719612762122
-47.879999999999995,0.19703288000569577
-46.816,0.19428684977254337
-45.752,0.20205340489137405
-44.688,0.20937479036634754
-43.624,0.21476142804236914
-42.56,0.22007423085623704
-41.496,0.2267111463734728
-40.432,0.23419179234573353
-39.368,0.23977511479045704
-38.304,0.25023592051438437
-37.24,0.25849890270599224
-36.176,0.2607113478141203
-35.112,0.27257543572611553
-34.048,0.2782839938106949
-32.984,0.28032822936183227
-31.919999999999998,0.28878736388380727
-30.855999999999998,0.3043293207891848
-29.791999999999998,0.30894113781773846
-28.727999999999998,0.31671993901826884
-27.664,0.32194327171349874
-26.6,0.336311826681843
-25.536,0.3374246228015017
-24.472,0.35109559139851554
-23.408,0.36283553926492074
-22.344,0.36513218130433267
-21.28,0.38300227602446374
-20.216,0.38802870892781804
-19.152,0.3971113696965977
-18.088,0.4101155719105044
-17.024,0.4112479044213695
-15.96,0.4233055336680518
-14.896,0.4256189372758103
-13.831999999999999,0.4374574271909417
-12.767999999999999,0.440750670922649
-11.703999999999999,0.454840658249924
-10.639999999999999,0.4564891385303498
-9.575999999999999,0.46482880208136224
-8.511999999999999,0.46470290089358796
-7.447999999999999,0.47217357388627046
-6.383999999999999,0.48541082026362437
-5.3199999999999985,0.48535671633745336
-4.2559999999999985,0.49435964446560193
-3.191999999999998,0.48904360606493075
-2.128000000000005,0.49720658200239104
-1.064000000000005,0.5010604525830096
-4.76516336554602e-15,0.4952830563652644
1.0639999999999954,0.4874509191784686
2.1279999999999957,0.494235658007993
3.1919999999999957,0.49236499735398903
4.255999999999996,0.49325752783023513
5.319999999999996,0.4858254975736177
6.383999999999996,0.475555345730331
7.447999999999996,0.4764849830628307
8.511999999999997,0.47592838021902617
9.575999999999997,0.4644746384359551
10.639999999999997,0.45411986985423586
11.704000000000004,0.45434172257345423
12.767999999999997,0.44591023388809214
13.832000000000004,0.44068997295248546
14.895999999999997,0.4340626208468782
15.95999999999999,0.42752522010224997
17.023999999999997,0.41670976949057403
18.08799999999999,0.4110823877736488
19.151999999999997,0.3936403632354705
20.21599999999999,0.38457445379583816
21.279999999999998,0.38464662990779475
22.34399999999999,0.3688780897733787
23.407999999999998,0.3607113867675747
24.47199999999999,0.3553981129505645
25.535999999999998,0.33964984642966406
26.59999999999999,0.33856080525109516
27.663999999999998,0.3282435735719768
28.72799999999999,0.3162901281725298
29.792,0.30642064641535266
30.855999999999995,0.30047413959112707
31.92,0.29613563749468647
32.983999999999995,0.2844567254920032
34.048,0.2793424095458164
35.111999999999995,0.26988916145684166
36.176,0.2572539390089269
37.239999999999995,0.25681535316986304
38.304,0.24829673914237554
39.367999999999995,0.24115567619650868
40.432,0.23080876108022727
41.495999999999995,0.22460134923276812
42.56,0.22220664638697046
43.623999999999995,0.21592769325787675
44.688,0.20924558191737835
45.751999999999995,0.20624450348267473
46.816,0.20647493665044173
47.879999999999995,0.19415444669356552
48.94399999999999,0.19540533888670447
50.007999999999996,0.1830281647255732
51.07199999999999,0.1804058956876573
52.135999999999996,0.17440798808572947
53.19999999999999,0.17116469116550267
