Detuning [MHz],Scattering_Rate/Gamma
-199.99999999999991,0.026605710779989463
-190.8167368340125,0.028266212353224435
-182.37658414946273,0.03127424905340263
-174.5903703912183,0.035598000880633515
-167.38262990913685,0.036994312717935254
-160.68906655719306,0.04005824376002643
-154.45456044197795,0.042989870592046446
-148.63158680020715,0.04820227965306233
-143.17895090182395,0.049150442380063664
-138.0607676611733,0.052230440428678505
-133.2456324576614,0.05703813886608664
-128.7059426293109,0.05991873856012429
-124.4173386353786,0.06345955091636439
-120.35824096700333,0.06695137722014144
-116.50946419786663,0.0693554619487131
-112.85389358816349,0.07539471998714763
-109.3762127245532,0.07943701135482048
-106.0626730401487,0.08322777818388494
-102.90089788893505,0.08755958968214073
-99.87971527773851,0.08996665753570214
-96.9890144815793,0.09406578528475841
-94.21962265607175,0.09890535605758317
-91.56319826683632,0.10549837629806007
-89.01213872099324,0.10828053286743639
-86.55950004038944,0.11585405919006651
-84.19892678378146,0.1188451915153028
-81.92459072387388,0.1238987622544967
-79.73113702895381,0.12591739583307862
-77.61363689882532,0.13296071094042747
-75.56754576943767,0.14167017985783395
-73.58866633679794,0.14393421471846635
-71.6731157638338,0.15238937223049775
-69.81729652810994,0.14994160042148424
-68.01787044712248,0.1595471058818608
-66.27173548405376,0.16341700402644255
-64.57600499258457,0.17061936679771791
-62.92798910643415,0.17159861682724398
-61.32517801919122,0.18218761149476348
-59.765226933911904,0.18739520568737486
-58.245942490869474,0.19385712543488168
-56.765270506555446,0.1981961592357442
-55.32128487821609,0.2057973579678186
-53.91217752641472,0.2060636018731527
-52.53624926379594,0.21671488890065532
-51.19190149177563,0.21964781103694725
-49.877628638608215,0.22686713051869056
-48.59201126245918,0.23234403024491498
-47.3337097519592,0.23760402538306977
-46.101458564427894,0.24487468601595233
-44.89406094868918,0.24974974027549718
-43.710384105292015,0.25314108236909355
-42.54935474211643,0.2638501870690947
-41.40995498788219,0.26717652843923045
-40.29121863007001,0.2743118886531706
-39.19222764728537,0.27903350823396694
-38.112109009203266,0.2850978873249467
-37.05003171998195,0.289898167201525
-36.00520408346948,0.29607606204869313
-34.97687117068913,0.299546417702873
-33.9643124720109,0.3064939587973935
-32.96683971812656,0.30892253655219665
-31.983794855470606,0.3168761758011507
-31.014548163090026,0.32394853712550487
-30.058496499182414,0.32848634125463094
-29.115061666610845,0.33451727794440983
-28.183688887679992,0.3373400992175937
-27.263845379333066,0.3415269936439796
-26.355019020716654,0.35095928159672846
-25.45671710576757,0.3557701594173492
-24.56846517411316,0.35860675801778835
-23.68980591415115,0.36474402741279355
-22.820298132692887,0.3643775740587911
-21.959515786022532,0.37305611268025135
-21.107047067647418,0.3794257125596548
-20.262493548398027,0.38523668303308517
-19.425469364882726,0.3863986887198771
-18.595600452616527,0.391293643563235
-17.772523820428137,0.3950678069466329
-16.955886863008143,0.3967582967763439
-16.145346708695683,0.40271858050583925
