Detuning [MHz],Scattering_Rate/Gamma
-199.99999999999997,0.0001393862424910559
-179.99999999999997,0.00020113785588052674
-159.99999999999997,0.0002565489018237572
-139.99999999999997,0.0007185281594937355
-119.99999999999999,0.0008366281201010986
-99.99999999999999,0.0011194725635725142
-79.99999999999999,0.001838492911976165
-59.999999999999986,0.003218103901382135
-39.99999999999999,0.006229187692193127
-19.999999999999993,0.016647725551088573
4.743186923620368e-15,0.03618457745756298
20.000000000000004,0.015939870114927222
40.0,0.005528868571795319
60.0,0.002051370572062546
80.0,0.0016666773180253273
100.0,0.0010495057801874798
119.99999999999999,0.0012311216859954414
140.0,0.0003693558669977369
160.0,0.000588849771375847
179.99999999999997,0.00042145879079510295
199.99999999999997,0.000268127329334283
